id.string	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X130	X131	X132	X133	X134	X135
GMNH-V14-597	139.441192626953	73.9610900878906	969.495727539062	139.336654663086	65.7004318237305	979.733825683594	NA	NA	NA	140.949844360352	29.5729904174805	1018.47760009766	140.959075927734	26.5285720825195	1023.57849121094	144.507904052734	-59.911693572998	985.856506347656	143.305648803711	-39.4989013671875	969.021789550781	143.054916381836	-23.0006275177002	967.290344238281	141.705429077148	2.2377781867981	983.975524902344	141.133529663086	17.3525314331055	973.980285644531	140.011276245117	54.9883003234863	975.093566894531	127.426872253418	67.912467956543	970.7119140625	123.78645324707	64.8091659545898	968.655212402344	121.745140075684	56.4248237609863	967.2265625	119.112380981445	44.0992012023926	964.735778808594	124.057456970215	17.7015171051025	960.103698730469	129.752655029297	10.5671119689941	965.889770507812	NA	NA	NA	137.316543579102	28.3744068145752	1010.17633056641	123.455551147461	22.7071666717529	1019.45697021484	105.368019104004	13.5954313278198	1011.95446777344	93.583251953125	-1.46497845649719	982.091979980469	101.871284484863	-10.3719568252563	980.462585449219	128.047332763672	9.94565773010254	987.042602539062	109.770492553711	-27.993013381958	981.829895019531	126.582740783691	-25.5811958312988	969.103088378906	135.755798339844	-32.1357345581055	966.595458984375	133.998077392578	-6.54255533218384	976.682373046875	152.034332275391	68.494873046875	971.589233398438	155.763656616211	65.9870529174805	969.12158203125	158.021255493164	57.6294097900391	967.211120605469	161.125503540039	46.3370780944824	965.591247558594	158.863098144531	19.3853149414062	960.421142578125	153.065536499023	11.9018125534058	965.888854980469	145.831985473633	48.8196067810059	995.131408691406	145.193634033203	28.3015213012695	1011.25695800781	158.34130859375	25.5831985473633	1019.5439453125	176.697021484375	16.2015819549561	1013.08758544922	190.364822387695	3.23946189880371	980.603210449219	181.890365600586	-6.68164205551147	979.366027832031	155.205795288086	11.3612670898438	988.255615234375	176.143539428711	-25.298433303833	980.792602539062	161.276565551758	-24.0235824584961	968.693542480469	150.313430786133	-31.7977638244629	966.926208496094	149.883361816406	-5.71077108383179	975.967834472656
GMNH-V14-611	140.118209838867	63.9703941345215	929.185852050781	140.078842163086	56.8614196777344	940.342102050781	140.900817871094	43.4961700439453	959.086669921875	141.244979858398	18.8827152252197	982.064697265625	141.171142578125	16.397762298584	986.155883789062	143.619689941406	-71.9529724121094	949.505859375	142.671112060547	-52.0813751220703	932.771789550781	142.809295654297	-34.1789474487305	929.931518554688	142.341384887695	-10.9991207122803	945.463684082031	141.151718139648	7.40652561187744	936.081848144531	140.412841796875	48.844310760498	934.941711425781	128.246444702148	58.169261932373	929.565185546875	125.932418823242	55.173755645752	929.069396972656	123.018119812012	46.9579658508301	927.033508300781	120.043739318848	36.0783653259277	925.893005371094	124.791290283203	9.8938570022583	922.861694335938	130.333602905273	2.74973726272583	928.882263183594	135.747421264648	40.736743927002	956.588317871094	137.586578369141	18.2087097167969	974.288879394531	121.739196777344	14.1017913818359	982.336547851562	106.087028503418	5.9400954246521	971.794189453125	94.3588333129883	-7.73822975158691	941.16015625	102.74494934082	-21.2990169525146	941.4189453125	126.089157104492	2.39490962028503	948.795288085938	109.863059997559	-40.6474418640137	943.048828125	124.170532226562	-38.0884590148926	933.705749511719	134.256408691406	-44.7649002075195	928.89013671875	134.346832275391	-19.0155620574951	939.015686035156	152.11344909668	58.9448852539062	929.626831054688	154.626235961914	56.410888671875	929.604309082031	158.494766235352	47.8010139465332	926.881164550781	160.897567749023	37.4122657775879	925.365783691406	157.802703857422	10.7078495025635	922.516235351562	152.140960693359	3.29483103752136	928.5205078125	146.470413208008	41.2017517089844	956.393188476562	145.129531860352	17.9081249237061	973.983276367188	159.693984985352	15.5466070175171	983.183227539062	177.2783203125	8.07757759094238	971.740112304688	189.38493347168	-7.72969722747803	941.801574707031	180.458557128906	-20.024621963501	941.420776367188	157.269302368164	2.9157338142395	949.010498046875	175.982437133789	-40.0784912109375	943.298583984375	160.653442382812	-38.3658027648926	933.295593261719	150.079513549805	-44.6625022888184	930.171508789062	151.103103637695	-19.0605525970459	938.843505859375
GMNH-V14-621	123.507621765137	56.1739311218262	938.2412109375	123.624229431152	50.1245040893555	945.178039550781	122.580322265625	37.6968231201172	962.451049804688	121.994323730469	18.0368499755859	983.6943359375	121.325531005859	14.9038238525391	989.221069335938	127.202430725098	-63.6552734375	946.580200195312	126.489631652832	-43.9647598266602	932.340270996094	126.171157836914	-28.4020690917969	932.618347167969	124.94783782959	-5.99571084976196	949.126586914062	124.793235778809	9.05218696594238	942.16796875	123.825820922852	40.8211936950684	942.396911621094	113.263168334961	51.8830375671387	938.774047851562	111.757095336914	50.1669731140137	938.376159667969	107.728363037109	45.4202079772949	936.151550292969	106.326820373535	35.5619621276855	932.908874511719	108.565406799316	11.1563501358032	929.972534179688	113.936676025391	2.73417568206787	933.570739746094	117.798751831055	35.2015419006348	960.543762207031	118.982048034668	16.6005935668945	977.631103515625	104.948303222656	10.5584163665771	983.334167480469	89.8870697021484	4.77157878875732	972.157470703125	82.6649398803711	-7.35675144195557	945.841796875	89.2272491455078	-16.1451454162598	945.376770019531	109.639030456543	2.49663352966309	954.619689941406	96.0936584472656	-33.582935333252	944.872924804688	109.375366210938	-32.7300796508789	933.623413085938	119.145195007324	-38.3327522277832	930.608154296875	117.548805236816	-13.3823089599609	943.070739746094	133.848205566406	52.6843185424805	939.898559570312	135.074295043945	51.2877426147461	939.506958007812	139.262619018555	46.9675521850586	937.511779785156	142.283096313477	36.9452857971191	935.193603515625	142.59912109375	12.4715623855591	932.119750976562	137.406326293945	4.37111186981201	935.688232421875	128.126052856445	34.7270050048828	961.483032226562	125.668304443359	16.7031116485596	977.65234375	139.653701782227	12.2194862365723	986.685302734375	155.293395996094	6.36925983428955	977.977661132812	167.839859008789	-3.57399344444275	951.243469238281	161.224700927734	-14.3872871398926	948.886047363281	138.385528564453	3.99902772903442	955.712158203125	155.029449462891	-32.7847633361816	947.191833496094	142.744415283203	-31.3664951324463	935.24365234375	133.299926757812	-37.6352005004883	931.236999511719	132.732345581055	-12.3701877593994	943.406677246094
GMNH-VM09-45	142.667877197266	69.5865631103516	949.341003417969	142.41552734375	63.9977874755859	956.710266113281	142.34423828125	50.1255989074707	977.169860839844	141.131790161133	24.9778213500977	998.417419433594	141.055770874023	21.3446598052979	1003.95166015625	143.868789672852	-61.8969573974609	965.753112792969	144.448989868164	-41.965461730957	947.955322265625	144.074691772461	-26.9922847747803	945.701721191406	142.923721313477	-1.40731203556061	963.610168457031	143.812942504883	15.2643709182739	953.241638183594	143.284240722656	53.8683929443359	952.477172851562	131.851669311523	65.9627914428711	947.599487304688	128.738006591797	62.3346138000488	945.441162109375	126.938484191895	55.4041900634766	941.613220214844	125.664405822754	44.2007827758789	940.808654785156	126.979568481445	18.8996753692627	939.66650390625	132.309646606445	9.63563060760498	946.479125976562	137.707763671875	48.1745986938477	973.73681640625	138.695205688477	25.4767608642578	989.543823242188	122.356674194336	19.2220458984375	997.543518066406	107.404235839844	11.6474628448486	985.789123535156	96.4872131347656	2.091228723526	956.131286621094	104.516548156738	-11.3722314834595	954.380798339844	129.07258605957	8.26384162902832	965.33837890625	111.499298095703	-30.3149719238281	957.335693359375	126.095123291016	-28.2815380096436	947.631530761719	136.537445068359	-35.7148094177246	944.918273925781	135.114166259766	-8.47736740112305	955.319885253906	151.832427978516	66.4212646484375	947.734619140625	156.302734375	64.4417953491211	944.857849121094	158.726150512695	57.7629699707031	942.518249511719	160.940460205078	46.0411720275879	941.115478515625	161.285354614258	20.129919052124	941.29443359375	155.158126831055	10.8517589569092	947.893615722656	147.6630859375	48.3195838928223	973.757019042969	144.81559753418	25.8599548339844	990.052612304688	160.750717163086	20.660717010498	999.252380371094	175.572311401367	12.8834886550903	990.7333984375	NA	NA	NA	182.275756835938	-10.5293645858765	958.59033203125	156.520233154297	8.10659694671631	966.872314453125	177.18669128418	-29.9210548400879	960.386840820312	161.169128417969	-28.5319042205811	949.280700683594	152.103591918945	-35.6060791015625	946.509887695312	151.75830078125	-8.78262042999268	956.718017578125
GMNH-VM09-457	149.322570800781	68.5448532104492	952.917053222656	148.299438476562	59.4557456970215	963.090515136719	147.949508666992	44.7885856628418	981.589477539062	146.072448730469	16.4145965576172	1002.26721191406	146.014266967773	12.5584630966187	1007.90118408203	148.736206054688	-72.8550491333008	965.535095214844	149.4365234375	-53.6504592895508	947.941650390625	149.741760253906	-36.2396926879883	944.642028808594	148.880706787109	-8.25949382781982	963.956237792969	148.983169555664	7.81654787063599	954.972229003906	148.730819702148	48.2321548461914	957.299926757812	137.068634033203	65.2204208374023	953.214050292969	132.557144165039	60.8996124267578	950.66455078125	129.035903930664	53.2040672302246	948.455444335938	127.387252807617	41.8155364990234	946.168640136719	130.2080078125	17.1304969787598	941.659118652344	137.93049621582	4.34201955795288	947.146484375	141.0703125	43.0954246520996	978.630432128906	142.221572875977	15.9476356506348	995.655090332031	125.953323364258	10.086727142334	1001.4619140625	109.416343688965	3.59169054031372	991.03076171875	97.0199356079102	-10.1139135360718	954.955993652344	107.130393981934	-18.1360855102539	954.671875	132.892105102539	3.22365951538086	969.544677734375	116.083457946777	-38.1454734802246	957.164367675781	131.244430541992	-38.6268920898438	947.046936035156	141.77458190918	-44.330982208252	944.052978515625	140.871520996094	-16.3811130523682	955.762084960938	160.912902832031	63.8747787475586	955.169311523438	165.161315917969	59.5766448974609	952.696960449219	168.285736083984	52.1108055114746	950.135925292969	170.935409545898	41.5174369812012	948.269226074219	168.21159362793	15.150767326355	941.978454589844	160.925399780273	3.33033561706543	948.100402832031	154.094833374023	43.0896415710449	979.0908203125	150.958419799805	16.8463554382324	996.2392578125	166.608352661133	10.3123970031738	1004.24005126953	184.666381835938	3.62630462646484	994.421630859375	199.840560913086	-10.953685760498	959.764587402344	189.755569458008	-18.6957702636719	958.07421875	163.355499267578	3.42492032051086	970.692932128906	181.423675537109	-38.9620475769043	960.368713378906	167.581451416016	-38.7481079101562	948.5419921875	157.689544677734	-45.4139556884766	945.814514160156	157.781188964844	-16.8473510742188	957.51953125
GMNH-VM10-348	122.129112243652	66.4746551513672	985.756469726562	122.171508789062	58.7637519836426	995.891357421875	123.143737792969	46.6133041381836	1012.90301513672	124.489288330078	26.8160839080811	1030.35510253906	124.676666259766	22.9297637939453	1034.49731445312	129.914489746094	-53.6683959960938	987.560668945312	128.287750244141	-32.2434043884277	977.603088378906	127.098220825195	-15.4417867660522	977.581298828125	125.858123779297	4.05229330062866	994.390930175781	124.607208251953	18.9103603363037	988.277465820312	123.15641784668	50.5767478942871	992.014587402344	111.651245117188	61.0284805297852	986.764038085938	110.908889770508	59.335578918457	986.090759277344	107.915641784668	54.9664916992188	984.403442382812	104.854141235352	44.4329872131348	981.578369140625	108.026512145996	19.9977073669434	978.808898925781	114.107353210449	12.4060077667236	981.580932617188	118.619956970215	44.5984840393066	1010.10131835938	120.849678039551	26.3528423309326	1022.10888671875	107.285850524902	20.381721496582	1031.27770996094	91.4936904907227	13.3211860656738	1021.03704833984	83.6064529418945	2.45697832107544	993.865539550781	89.4697723388672	-7.27614212036133	991.000732421875	112.114364624023	11.7115564346313	999.939086914062	96.7824783325195	-22.6285457611084	990.092895507812	110.844184875488	-18.5532779693604	980.655517578125	119.993858337402	-25.2044868469238	976.530944824219	118.581787109375	-2.89851713180542	988.539672851562	133.785491943359	62.1025619506836	986.930541992188	134.549835205078	60.437614440918	986.093444824219	138.563949584961	56.0149917602539	984.743408203125	141.763702392578	46.0100975036621	982.019714355469	141.955596923828	21.6820487976074	978.352478027344	136.481338500977	13.5473489761353	981.324768066406	127.825729370117	45.491455078125	1009.76391601562	127.910789489746	26.8567295074463	1022.15905761719	143.291137695312	22.6414337158203	1030.91711425781	158.544769287109	17.5143699645996	1020.49633789062	168.322967529297	7.31330394744873	991.819152832031	161.222946166992	-2.79556179046631	990.179870605469	139.390960693359	13.118275642395	999.282043457031	157.268310546875	-19.4814071655273	988.161926269531	144.792861938477	-17.74338722229	979.226928710938	135.352783203125	-24.2749328613281	976.06982421875	133.697296142578	-2.02699279785156	987.747253417969
GMNH-VM10-427	127.470016479492	69.3712310791016	983.8486328125	127.711158752441	64.2632369995117	990.721130371094	128.768020629883	52.1152153015137	1009.61737060547	129.316055297852	30.8923492431641	1029.66430664062	129.595703125	28.2103214263916	1033.91613769531	130.789398193359	-52.3086128234863	995.346069335938	130.433197021484	-32.399341583252	982.513549804688	130.160659790039	-15.8936157226562	980.724365234375	129.385360717773	7.20859432220459	997.383972167969	128.690521240234	21.8301334381104	988.247680664062	128.15950012207	53.9095039367676	988.802612304688	116.412078857422	63.9149627685547	985.345336914062	114.701293945312	62.4906997680664	984.988830566406	111.35188293457	56.2864723205566	983.112243652344	108.923004150391	45.7014274597168	980.30615234375	112.803291320801	19.7851161956787	978.983520507812	116.604667663574	15.8588409423828	981.560302734375	122.986389160156	50.2316703796387	1005.89617919922	126.533149719238	31.5664691925049	1022.55218505859	113.799041748047	24.8710193634033	1032.10986328125	98.707405090332	19.1574859619141	1022.77453613281	87.2338485717773	8.41595458984375	996.873046875	94.789436340332	-0.907237827777863	994.334838867188	114.155303955078	16.5093765258789	1000.49035644531	100.22534942627	-18.6124382019043	994.089477539062	112.763107299805	-19.5350570678711	983.561462402344	122.59854888916	-25.7491188049316	979.573974609375	122.139358520508	-0.868049740791321	989.410095214844	138.917205810547	64.2192153930664	984.945678710938	141.399917602539	63.0839805603027	984.512817382812	144.419586181641	56.4687881469727	981.630004882812	146.56071472168	46.2699012756348	979.230285644531	144.371826171875	20.0699501037598	978.9453125	140.508880615234	16.1638526916504	980.815612792969	133.574447631836	51.0654602050781	1005.94201660156	131.582214355469	31.3415966033936	1022.20135498047	145.841598510742	25.8779335021973	1031.2646484375	160.295074462891	20.4849014282227	1019.57403564453	171.399505615234	10.8461122512817	993.57568359375	163.957504272461	0.060688927769661	992.114440917969	143.424667358398	17.2555809020996	999.911987304688	159.445281982422	-17.9092617034912	992.469543457031	147.32080078125	-19.1372547149658	982.627868652344	137.157440185547	-25.4371070861816	979.809997558594	137.765670776367	-0.626343011856079	989.444763183594
GMNH-VM11-16	138.149826049805	57.6456489562988	935.192443847656	137.248748779297	51.8626327514648	943.213806152344	136.272262573242	38.4192314147949	960.309631347656	134.70524597168	13.5419645309448	979.757202148438	134.528594970703	10.0197296142578	984.147277832031	135.35432434082	-71.4485931396484	943.479797363281	137.623138427734	-51.278491973877	926.336364746094	138.149887084961	-32.4508056640625	924.320251464844	136.369659423828	-10.7109746932983	942.352966308594	136.772842407227	5.88463973999023	936.077026367188	137.281097412109	41.6950988769531	938.403076171875	126.930641174316	52.9479713439941	935.550048828125	123.354545593262	52.4450988769531	935.103088378906	120.53099822998	45.4295272827148	931.639770507812	118.537124633789	34.6079750061035	927.394165039062	120.552322387695	8.46300792694092	923.521179199219	125.389038085938	1.91327571868896	928.198303222656	131.08805847168	37.5149612426758	957.098693847656	131.016494750977	14.4636726379395	971.8251953125	116.64591217041	9.77229499816895	979.11376953125	100.184982299805	0.743789076805115	968.608520507812	88.2532653808594	-8.6504602432251	936.602661132812	95.6054077148438	-18.904712677002	934.229919433594	121.441818237305	1.57670247554779	947.748840332031	103.584098815918	-37.903392791748	936.137145996094	117.826354980469	-36.9450531005859	926.017944335938	130.323776245117	-43.3925704956055	922.252807617188	128.163528442383	-17.2982444763184	934.794860839844	149.459609985352	53.6463432312012	936.421997070312	152.353103637695	52.1600875854492	935.554016113281	155.889434814453	43.9011116027832	933.881530761719	157.927536010742	33.3532638549805	928.981994628906	154.422958374023	7.6760687828064	925.706420898438	149.284820556641	1.67160594463348	929.485229492188	141.596572875977	36.8723487854004	957.470397949219	138.636749267578	14.1333694458008	973.731506347656	152.641326904297	9.76878833770752	981.5830078125	170.068115234375	0.666468679904938	972.800476074219	184.348419189453	-6.41777849197388	941.724853515625	176.42951965332	-18.3129596710205	938.829833984375	151.288009643555	1.10564124584198	949.274291992188	169.560882568359	-37.316291809082	940.418090820312	157.000457763672	-36.3980140686035	927.307800292969	146.266632080078	-43.2584762573242	923.234802246094	146.084411621094	-16.8052368164062	936.208374023438
GMNH-VM12-388	144.695358276367	63.1127777099609	927.148803710938	145.038391113281	54.4075393676758	934.218078613281	145.885559082031	34.4855651855469	952.187622070312	148.320343017578	12.1059532165527	972.859741210938	148.567428588867	8.67580890655518	977.586730957031	148.328308105469	-74.1599197387695	934.058532714844	148.736740112305	-51.7501602172852	918.501098632812	148.596374511719	-35.2860527038574	917.301330566406	147.992538452148	-13.8220348358154	935.507080078125	147.256240844727	2.26646280288696	929.132751464844	145.011352539062	42.9635124206543	929.486267089844	132.464950561523	58.6891593933105	926.440795898438	128.090698242188	54.7911033630371	924.571594238281	126.043533325195	47.3973693847656	921.525024414062	125.09513092041	35.0283126831055	918.947448730469	129.418014526367	7.96410131454468	914.484802246094	135.532775878906	-0.681597232818604	920.197326660156	140.292297363281	36.1479682922363	947.929992675781	144.761810302734	11.1832799911499	964.473754882812	130.205581665039	6.99739122390747	974.1494140625	112.452568054199	0.0446777679026127	964.072265625	100.363082885742	-11.9969129562378	932.688415527344	109.172752380371	-22.6700839996338	930.725341796875	134.421737670898	-4.5284161567688	941.750061035156	116.356689453125	-39.3104209899902	929.498352050781	131.499450683594	-39.2684326171875	920.132019042969	140.806671142578	-44.4423065185547	917.275939941406	140.785308837891	-20.169641494751	929.317504882812	157.617034912109	57.7972602844238	925.615234375	161.764450073242	54.5876426696777	923.4208984375	163.838150024414	48.3095932006836	920.710144042969	166.473983764648	35.432300567627	918.059509277344	165.511337280273	8.00814723968506	912.970764160156	159.215026855469	-1.35345649719238	920.087097167969	151.337127685547	34.6305770874023	947.648315429688	151.693862915039	12.6960372924805	964.122497558594	166.648513793945	7.78850507736206	973.261169433594	183.556030273438	0.869677901268005	964.070190429688	195.349166870117	-8.27345561981201	930.15234375	187.22509765625	-21.7709140777588	930.320678710938	162.906768798828	-5.34815835952759	941.351196289062	181.005279541016	-38.8143081665039	928.348815917969	166.954895019531	-38.5687446594238	920.2021484375	155.668197631836	-43.9537734985352	917.395568847656	155.657958984375	-20.4165153503418	928.725646972656
GMNH-VM12-450	128.188217163086	66.091682434082	935.518920898438	128.572662353516	60.8051376342773	944.044006347656	128.767669677734	46.9024085998535	963.965209960938	129.036483764648	25.0136871337891	982.84521484375	128.798522949219	21.9319152832031	987.845153808594	133.320007324219	-60.3214149475098	949.585815429688	132.555236816406	-41.6575775146484	935.41064453125	131.627975463867	-24.9610862731934	933.324340820312	130.291030883789	-1.2341593503952	948.413146972656	130.269409179688	14.9803857803345	940.357666015625	129.114456176758	49.7774467468262	942.122192382812	117.327247619629	61.2697410583496	936.723449707031	114.733932495117	57.8106079101562	936.565673828125	112.831329345703	52.1041450500488	933.944091796875	109.572692871094	41.3527183532715	932.609802246094	113.085441589355	15.297758102417	929.102478027344	119.561897277832	7.64957761764526	933.041076660156	124.308250427246	45.0484046936035	961.643859863281	125.74609375	24.207275390625	976.338134765625	111.699562072754	19.7013740539551	983.103942871094	96.5154647827148	11.0743999481201	972.632019042969	87.193244934082	-1.87910306453705	945.247741699219	94.7268295288086	-11.7776775360107	944.638793945312	116.618553161621	7.8676381111145	951.801086425781	101.451248168945	-29.5142097473145	944.614624023438	115.954032897949	-29.0940284729004	934.515991210938	124.837249755859	-34.4489707946777	932.854736328125	124.402076721191	-9.06376457214355	941.785766601562	139.17741394043	62.4123077392578	936.802795410156	142.418014526367	58.7265892028809	936.524291992188	145.644393920898	52.8256912231445	934.674194335938	149.861907958984	42.3560447692871	934.003723144531	147.825607299805	16.1271934509277	930.155578613281	142.068832397461	8.19003963470459	933.41796875	133.72477722168	45.1367340087891	961.648315429688	132.634750366211	24.6706714630127	975.85205078125	145.921539306641	22.2556209564209	984.180480957031	162.696472167969	14.3997316360474	974.421875	173.643249511719	2.25663948059082	946.012451171875	165.857330322266	-8.42906856536865	946.383361816406	144.255508422852	9.22181606292725	952.76416015625	161.670059204102	-26.2556476593018	945.541442871094	148.176315307617	-27.3271446228027	935.265014648438	139.925155639648	-34.2029304504395	933.323608398438	137.430953979492	-8.1147985458374	941.668334960938
