id.string	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X130	X131	X132	X133	X134	X135
GMNH-V14-597	139.507125854492	-73.9005966186523	-969.516235351562	139.536575317383	-65.6404342651367	-979.7470703125	NA	NA	NA	140.789962768555	-29.9771881103516	-1016.99957275391	140.922714233398	-26.9189796447754	-1023.1904296875	144.509521484375	59.9040870666504	-986.173889160156	143.332000732422	39.1714210510254	-969.1123046875	142.879241943359	22.4337291717529	-966.906555175781	141.901809692383	-2.05973792076111	-983.90673828125	141.024780273438	-17.4189624786377	-973.949584960938	140.042282104492	-55.1337356567383	-975.086303710938	127.313407897949	-67.5424346923828	-970.961303710938	123.660514831543	-64.6944427490234	-968.605285644531	122.074234008789	-56.7291564941406	-967.068054199219	118.997695922852	-44.0325622558594	-964.762817382812	124.047576904297	-17.6251277923584	-960.110107421875	130.141265869141	-10.4026012420654	-965.867614746094	NA	NA	NA	137.297561645508	-28.4121913909912	-1009.94836425781	123.481170654297	-23.03733253479	-1019.744140625	106.278388977051	-13.112551689148	-1012.98864746094	93.6860427856445	2.40978240966797	-982.416381835938	102.592124938965	10.3285293579102	-980.326782226562	127.304748535156	-11.130763053894	-987.168090820312	109.236656188965	28.4294624328613	-982.106384277344	126.63818359375	25.758674621582	-969.02001953125	135.618743896484	32.3653793334961	-966.843933105469	134.202758789062	6.73000383377075	-976.437438964844	151.899124145508	-68.6945266723633	-971.711853027344	155.863784790039	-66.067626953125	-970.436462402344	158.773956298828	-58.0135955810547	-968.283447265625	161.598831176758	-45.8648681640625	-965.733520507812	158.59358215332	-19.3440780639648	-960.434143066406	153.795028686523	-11.7467441558838	-965.9052734375	146.085083007812	-48.8291816711426	-994.64306640625	145.390716552734	-28.1732349395752	-1009.78894042969	158.004501342773	-25.3939781188965	-1018.70593261719	177.199737548828	-16.6807804107666	-1012.5703125	190.566833496094	-2.99317049980164	-980.806335449219	181.618286132812	6.78971242904663	-979.225402832031	155.978408813477	-11.7038650512695	-987.907775878906	176.29719543457	24.718090057373	-980.719421386719	161.38981628418	24.0487995147705	-968.926635742188	150.830627441406	31.7835826873779	-966.724487304688	150.016952514648	5.50855875015259	-976.276245117188
GMNH-V14-611	140.21110534668	-63.7891845703125	-928.924743652344	140.336029052734	-56.3003005981445	-940.648803710938	140.564819335938	-43.2647247314453	-959.303100585938	141.386077880859	-19.0975303649902	-981.598937988281	141.268737792969	-15.8256912231445	-986.728088378906	143.521347045898	71.9664611816406	-949.553649902344	142.860961914062	52.2029495239258	-932.642395019531	142.775207519531	34.3892211914062	-929.912963867188	142.203735351562	11.0883102416992	-945.364135742188	141.220001220703	-7.82050895690918	-935.968688964844	140.210388183594	-48.5599021911621	-934.874816894531	128.002746582031	-57.8385696411133	-930.030944824219	125.843475341797	-55.2186050415039	-929.240478515625	122.995971679688	-47.0046119689941	-927.149047851562	120.224212646484	-35.8449935913086	-925.798034667969	124.498596191406	-9.83354568481445	-922.917419433594	130.622314453125	-2.43129825592041	-929.087829589844	135.261627197266	-40.6679763793945	-956.318298339844	137.561492919922	-17.7119827270508	-975.185119628906	121.740036010742	-14.0949363708496	-982.328308105469	106.628288269043	-5.57243776321411	-972.008056640625	94.0169525146484	7.54115772247314	-941.520812988281	102.937088012695	21.2569332122803	-941.719543457031	126.746376037598	-2.22496366500854	-948.635498046875	109.524040222168	40.153491973877	-942.878662109375	124.183547973633	38.8044929504395	-933.570617675781	134.666458129883	44.9693222045898	-929.334594726562	134.126846313477	19.4869804382324	-938.729125976562	152.283157348633	-59.4349822998047	-930.556884765625	154.976593017578	-56.2143096923828	-929.587158203125	158.520294189453	-47.8809394836426	-927.004455566406	161.074951171875	-36.8965301513672	-925.210021972656	157.588806152344	-10.398362159729	-922.509826660156	152.602325439453	-3.22008371353149	-928.779968261719	145.916168212891	-41.1373710632324	-956.649230957031	145.027465820312	-18.0219688415527	-974.5654296875	161.982040405273	-14.5096578598022	-982.635559082031	177.734588623047	-8.34730815887451	-971.539672851562	189.691040039062	7.96384954452515	-942.120666503906	181.661117553711	19.8177337646484	-941.747741699219	157.076629638672	-2.58648800849915	-948.918273925781	176.098327636719	39.4639434814453	-943.11474609375	160.055160522461	38.3438720703125	-933.117492675781	150.758331298828	44.701301574707	-929.82275390625	151.043914794922	18.6679973602295	-939.072204589844
GMNH-V14-621	123.366134643555	-56.156494140625	-938.121765136719	123.617774963379	-49.8707885742188	-945.233703613281	122.267936706543	-37.7595710754395	-962.283142089844	121.74235534668	-18.2538394927979	-983.203125	121.366386413574	-15.5877065658569	-988.513793945312	127.324241638184	63.6597099304199	-946.585632324219	126.631080627441	43.7045021057129	-932.6044921875	125.867652893066	28.3329887390137	-932.626281738281	124.663665771484	6.15389394760132	-949.187805175781	124.728576660156	-9.13185977935791	-942.120056152344	123.345611572266	-40.9958229064941	-942.3271484375	113.228553771973	-51.7353935241699	-938.603515625	111.911247253418	-50.1905899047852	-937.860412597656	107.81721496582	-45.5169906616211	-936.1787109375	106.112716674805	-35.2591972351074	-932.995361328125	108.438682556152	-10.948694229126	-929.872619628906	113.654907226562	-2.56742429733276	-933.508666992188	117.634750366211	-35.1992416381836	-960.5146484375	118.958229064941	-16.4078845977783	-976.250732421875	105.240341186523	-10.8463544845581	-983.532653808594	89.8535995483398	-4.74005460739136	-971.873291015625	82.4698944091797	8.89049339294434	-946.524597167969	89.8770446777344	16.1999397277832	-945.194396972656	109.302291870117	-2.88112854957581	-954.631103515625	96.3291244506836	33.6685180664062	-944.758056640625	110.058792114258	32.5014877319336	-933.413818359375	119.358093261719	38.3070678710938	-930.760009765625	117.989280700684	13.2366180419922	-943.28125	133.978591918945	-52.987964630127	-940.192626953125	134.854064941406	-51.3761901855469	-939.4375	139.489669799805	-47.3258514404297	-938.061340332031	142.64680480957	-36.9760627746582	-935.394165039062	142.402801513672	-12.7824268341064	-932.170288085938	137.136520385742	-4.503014087677	-935.7431640625	127.285140991211	-34.4697608947754	-961.911865234375	126.038108825684	-16.4483585357666	-976.645080566406	138.532531738281	-12.6038036346436	-986.732116699219	156.24983215332	-7.58481359481812	-975.818969726562	167.980514526367	4.003577709198	-951.785095214844	161.33235168457	14.3446550369263	-949.039306640625	139.275665283203	-4.17448854446411	-955.751525878906	155.146713256836	32.0557327270508	-947.495178222656	142.82878112793	31.3119735717773	-935.230529785156	133.314651489258	37.4474639892578	-931.176513671875	132.668045043945	11.8896369934082	-943.779418945312
GMNH-VM09-45	142.61408996582	-69.6615600585938	-949.225402832031	142.56379699707	-63.9375801086426	-956.756958007812	142.018997192383	-50.1090049743652	-977.382019042969	141.179504394531	-25.2825584411621	-997.940734863281	140.810073852539	-21.2931480407715	-1003.99438476562	144.351211547852	61.9300155639648	-965.602111816406	144.246124267578	42.0971488952637	-947.969482421875	143.781967163086	26.8166618347168	-945.739074707031	142.272155761719	-0.19890969991684	-963.798400878906	143.483978271484	-15.0261554718018	-953.289123535156	143.194793701172	-53.7449188232422	-952.437194824219	131.928894042969	-66.0933151245117	-947.658813476562	128.455596923828	-62.2705688476562	-945.801147460938	126.755737304688	-55.2531890869141	-941.716857910156	125.371170043945	-43.9808197021484	-941.091003417969	126.90746307373	-18.670337677002	-939.711059570312	132.197387695312	-9.54984378814697	-946.487365722656	137.409744262695	-47.9304962158203	-973.960815429688	138.615036010742	-24.8546485900879	-989.882751464844	121.563674926758	-19.8798179626465	-997.93212890625	107.449432373047	-11.505612373352	-985.44921875	96.4001693725586	-2.64532136917114	-956.237182617188	105.422119140625	11.5182819366455	-954.575134277344	128.0244140625	-7.86382913589478	-964.916015625	111.117416381836	30.4279479980469	-957.493591308594	126.704544067383	28.8437614440918	-947.310241699219	136.640975952148	36.494197845459	-945.601257324219	135.392807006836	8.77873420715332	-955.142517089844	151.784072875977	-66.5781097412109	-948.066345214844	156.02571105957	-64.2681884765625	-946.051025390625	158.54133605957	-58.00146484375	-942.365600585938	160.993270874023	-46.0139923095703	-941.421691894531	160.835540771484	-20.4522762298584	-941.14599609375	154.74235534668	-10.6372241973877	-947.644714355469	147.193237304688	-48.3157157897949	-973.808654785156	144.901016235352	-25.4743232727051	-990.070129394531	160.8251953125	-20.5436725616455	-999.169982910156	176.306610107422	-13.0116443634033	-989.046203613281	NA	NA	NA	182.910705566406	10.3130941390991	-958.765991210938	156.784240722656	-8.42616748809814	-966.939636230469	177.299453735352	29.5151882171631	-960.30126953125	161.345520019531	28.5610694885254	-949.256652832031	152.420944213867	35.4206428527832	-946.2802734375	151.662200927734	8.5139627456665	-956.728881835938
GMNH-VM09-457	149.334655761719	-68.4970703125	-952.809692382812	148.21549987793	-59.0369682312012	-963.2119140625	146.900909423828	-44.625057220459	-981.542907714844	146.035263061523	-16.2483806610107	-1002.59234619141	145.576171875	-12.5841178894043	-1007.83648681641	148.885757446289	72.9150924682617	-965.611083984375	149.965469360352	53.5007553100586	-948.078247070312	149.475021362305	36.3516998291016	-944.631958007812	148.607192993164	7.92398881912231	-964.129089355469	148.901428222656	-8.11082172393799	-954.893737792969	148.300994873047	-48.4414520263672	-957.376647949219	137.064163208008	-65.3808441162109	-953.655883789062	132.351837158203	-60.8669815063477	-950.733764648438	129.174087524414	-53.8766784667969	-948.403625488281	126.825103759766	-41.8746757507324	-946.390441894531	130.784530639648	-16.7273635864258	-941.329650878906	137.585647583008	-4.25654220581055	-947.114318847656	141.18391418457	-42.9610557556152	-979.143615722656	142.25178527832	-16.3882923126221	-995.056457519531	126.179840087891	-10.8126373291016	-1001.97674560547	109.303588867188	-3.49037599563599	-990.852966308594	97.4484405517578	10.9537630081177	-955.112731933594	107.396286010742	18.0506782531738	-954.6953125	131.888427734375	-3.45014262199402	-969.277099609375	115.552795410156	38.2953033447266	-957.51611328125	132.099227905273	38.5512275695801	-946.532470703125	141.90266418457	44.5891494750977	-944.396179199219	141.044830322266	16.1739406585693	-955.897399902344	160.714126586914	-64.2547912597656	-954.892456054688	164.948776245117	-59.7639541625977	-952.935852050781	168.740539550781	-53.1156539916992	-950.54443359375	170.795440673828	-41.4223709106445	-948.140930175781	168.288131713867	-16.4404792785645	-942.509704589844	161.373443603516	-3.46058893203735	-948.139770507812	153.382507324219	-43.2452621459961	-979.479125976562	151.359466552734	-16.017391204834	-995.654235839844	166.773147583008	-9.95376300811768	-1003.91125488281	184.429931640625	-3.87533354759216	-994.848510742188	199.984909057617	9.50841331481934	-959.623046875	190.048385620117	18.3334350585938	-958.541748046875	163.060638427734	-2.62271428108215	-970.534301757812	182.199356079102	38.3456344604492	-960.923095703125	167.586715698242	38.6069641113281	-948.608093261719	157.278045654297	45.2607727050781	-945.805541992188	157.472213745117	16.8674030303955	-957.469665527344
GMNH-VM10-348	122.18480682373	-66.4765625	-985.598815917969	122.67317199707	-58.3876113891602	-996.010620117188	122.772956848145	-46.4340896606445	-1013.12200927734	124.12963104248	-26.7157135009766	-1030.42260742188	124.374565124512	-22.6092758178711	-1034.73181152344	129.856781005859	53.6781120300293	-987.984375	128.414825439453	32.0660057067871	-977.665954589844	127.126831054688	15.6872186660767	-977.622497558594	125.902923583984	-4.26744937896729	-994.512023925781	124.700561523438	-18.7307605743408	-988.288452148438	123.224380493164	-50.3292846679688	-991.975891113281	111.419776916504	-60.9038887023926	-986.881530761719	110.22639465332	-59.2606086730957	-986.567993164062	107.639541625977	-54.947322845459	-984.594360351562	105.085350036621	-44.1791076660156	-981.483154296875	108.167671203613	-19.7136878967285	-978.809753417969	113.910598754883	-11.9240598678589	-981.559143066406	118.172760009766	-44.4064254760742	-1010.00646972656	120.949501037598	-25.8323726654053	-1023.21502685547	107.023139953613	-20.3425312042236	-1031.32727050781	91.524169921875	-13.0087022781372	-1021.00061035156	83.6993026733398	-2.50242686271667	-993.765197753906	90.4654388427734	7.29665613174438	-991.140197753906	110.967842102051	-11.7663516998291	-999.659301757812	97.6718521118164	22.5492324829102	-989.640869140625	111.156867980957	19.0203247070312	-979.844787597656	119.739410400391	24.9501686096191	-976.259033203125	118.799499511719	3.06895709037781	-987.734191894531	133.528839111328	-62.6438522338867	-987.779174804688	135.462448120117	-61.1817016601562	-987.430419921875	138.247344970703	-55.9179267883301	-984.464233398438	142.314727783203	-45.858715057373	-982.075805664062	141.675445556641	-21.5710945129395	-978.273376464844	136.623687744141	-14.0198183059692	-981.608337402344	127.528694152832	-45.602725982666	-1009.73095703125	127.806709289551	-26.8609027862549	-1022.86682128906	142.948501586914	-22.6595363616943	-1030.78942871094	158.682556152344	-17.8633842468262	-1020.26818847656	168.394668579102	-7.60940933227539	-991.948303222656	162.625839233398	2.56940031051636	-990.147521972656	139.504989624023	-13.3614521026611	-999.363525390625	158.160247802734	19.1603832244873	-988.563842773438	144.598541259766	17.687126159668	-979.238037109375	135.121612548828	23.932596206665	-975.861145019531	133.39372253418	2.17422556877136	-987.448852539062
GMNH-VM10-427	127.326171875	-69.3510513305664	-983.881652832031	127.701850891113	-63.7394676208496	-990.953674316406	127.80712890625	-51.3686943054199	-1009.68548583984	128.934295654297	-30.8532543182373	-1029.74597167969	128.966735839844	-27.7006683349609	-1034.42016601562	130.344345092773	52.1405448913574	-995.22998046875	130.886901855469	32.510368347168	-982.542419433594	130.129135131836	16.1362838745117	-980.647583007812	129.430099487305	-6.82071208953857	-997.388732910156	128.358428955078	-21.8002700805664	-988.207763671875	127.92342376709	-53.5961456298828	-988.695617675781	115.956855773926	-63.5313262939453	-985.371520996094	114.222091674805	-62.2538261413574	-985.454772949219	111.289749145508	-55.7273635864258	-982.502136230469	108.743919372559	-45.4338836669922	-980.311767578125	112.607452392578	-19.8465251922607	-978.995056152344	116.846664428711	-15.6043004989624	-981.390319824219	123.032470703125	-50.3543281555176	-1006.13055419922	126.448959350586	-30.9811954498291	-1021.95922851562	113.214530944824	-24.5264682769775	-1031.87329101562	98.2693710327148	-19.4399166107178	-1021.68402099609	87.3085174560547	-8.19203853607178	-996.88916015625	93.9610977172852	0.968194365501404	-994.423095703125	114.463165283203	-16.5858631134033	-1000.49548339844	99.6577987670898	19.3758087158203	-994.209106445312	113.79581451416	19.4411277770996	-982.99755859375	122.885475158691	25.8740253448486	-979.815368652344	122.423034667969	0.891308128833771	-989.464782714844	139.135269165039	-64.4249038696289	-985.452514648438	141.080307006836	-63.2272987365723	-984.812072753906	144.318267822266	-56.8550567626953	-982.055358886719	147.204208374023	-46.4315643310547	-979.429870605469	144.647476196289	-20.4607048034668	-978.904418945312	140.307037353516	-16.2986431121826	-980.816528320312	133.509078979492	-51.1272430419922	-1006.01666259766	131.637908935547	-31.187614440918	-1022.08978271484	145.565719604492	-25.9848098754883	-1031.24768066406	160.852111816406	-21.121374130249	-1018.97601318359	171.496215820312	-10.6174583435059	-993.856201171875	165.274108886719	-0.300719529390335	-992.363708496094	142.969543457031	-17.1934661865234	-999.963806152344	159.508193969727	17.9678611755371	-992.481140136719	146.938827514648	19.2426013946533	-982.233825683594	137.210983276367	25.33571434021	-979.78955078125	137.555465698242	0.422553956508636	-989.652282714844
GMNH-VM11-16	138.112518310547	-57.7055435180664	-935.550109863281	137.094985961914	-51.0647315979004	-943.452514648438	135.881744384766	-38.3770599365234	-960.313659667969	134.617523193359	-14.0006999969482	-979.242431640625	134.250717163086	-10.0551624298096	-984.034790039062	135.563430786133	71.1497650146484	-942.858825683594	137.624374389648	51.0950965881348	-926.422973632812	138.193481445312	32.0925369262695	-924.044311523438	136.249801635742	10.3749628067017	-942.961242675781	136.803894042969	-6.06630182266235	-936.021057128906	137.486511230469	-41.7587394714355	-938.416870117188	125.718612670898	-53.870548248291	-935.993408203125	122.796127319336	-52.4469795227051	-935.377197265625	120.182846069336	-45.0678558349609	-931.5869140625	117.905433654785	-34.2946357727051	-927.654602050781	120.483612060547	-8.31957340240479	-923.536560058594	125.399803161621	-1.51888418197632	-928.181579589844	131.063003540039	-37.4406471252441	-957.420532226562	131.149551391602	-15.1582126617432	-971.761535644531	116.779426574707	-9.98629760742188	-979.306274414062	99.9875411987305	-0.796907961368561	-968.211608886719	88.6367645263672	8.65907764434814	-936.256286621094	96.8599243164062	19.1819515228271	-934.448364257812	120.514953613281	-1.63924360275269	-947.366333007812	103.306045532227	38.1351318359375	-936.27587890625	118.355209350586	37.1290664672852	-925.559020996094	130.244049072266	43.4577217102051	-922.097045898438	128.19905090332	16.9686088562012	-935.21728515625	149.839706420898	-53.7947463989258	-937.958618164062	152.375503540039	-52.3980026245117	-937.630859375	155.834197998047	-44.264102935791	-934.275817871094	158.304107666016	-33.6044502258301	-929.237243652344	154.369995117188	-8.13064670562744	-925.700500488281	149.246871948242	-1.74683654308319	-929.501342773438	141.111694335938	-36.9340400695801	-957.56640625	138.873596191406	-14.5416040420532	-972.653381347656	152.627944946289	-9.64553260803223	-980.81689453125	171.240493774414	-1.29168629646301	-971.433288574219	185.110458374023	7.65578985214233	-942.465393066406	176.43376159668	18.3496913909912	-939.226745605469	151.766189575195	-1.42137551307678	-949.278503417969	170.130615234375	37.5480346679688	-940.679748535156	156.997650146484	36.2474670410156	-927.568969726562	146.169937133789	43.0637168884277	-923.091613769531	146.435745239258	16.4340686798096	-936.820495605469
GMNH-VM12-388	145.554901123047	-62.6664199829102	-926.301574707031	145.34619140625	-54.8200645446777	-933.926574707031	145.779861450195	-34.6201362609863	-951.997253417969	148.040145874023	-12.7813758850098	-971.427307128906	148.093276977539	-9.27515506744385	-976.986999511719	148.363555908203	74.2994995117188	-934.462463378906	148.821823120117	52.0095558166504	-918.514587402344	148.388442993164	35.3709869384766	-917.275634765625	147.719268798828	13.9715423583984	-935.163757324219	147.142349243164	-2.43148016929626	-929.1083984375	144.782089233398	-42.8059463500977	-929.318054199219	132.540283203125	-58.8080444335938	-926.552429199219	128.061096191406	-54.6921005249023	-924.445373535156	125.885246276855	-47.670036315918	-921.78125	125.022064208984	-34.9905319213867	-918.996459960938	129.877731323242	-7.81506061553955	-914.448425292969	135.871459960938	0.748927474021912	-919.921264648438	140.508361816406	-35.2865791320801	-948.777160644531	144.723876953125	-11.574031829834	-963.857482910156	129.253662109375	-6.83599090576172	-974.109985351562	112.682929992676	-0.0968894436955452	-964.275085449219	100.610107421875	10.7359294891357	-932.554565429688	109.110389709473	22.5605392456055	-931.121398925781	132.510452270508	3.50704312324524	-941.136779785156	116.233917236328	39.9468879699707	-929.543334960938	131.095687866211	39.1624984741211	-920.39306640625	141.012771606445	44.5239906311035	-917.396301269531	140.972534179688	20.4535045623779	-929.08251953125	157.516128540039	-57.7289276123047	-925.302124023438	161.936157226562	-54.767879486084	-924.291198730469	164.005920410156	-48.1389389038086	-920.809448242188	166.739059448242	-35.7291488647461	-918.327392578125	165.610153198242	-8.40326595306396	-913.039184570312	159.892776489258	0.946473240852356	-920.277526855469	150.930953979492	-34.4584045410156	-947.879028320312	151.837600708008	-11.6871519088745	-964.265319824219	166.433074951172	-7.72003602981567	-973.144409179688	184.029022216797	-1.8414421081543	-962.979309082031	196.000701904297	9.10997009277344	-930.607666015625	188.737548828125	21.8540954589844	-930.1728515625	163.373474121094	4.59484386444092	-941.318054199219	181.681701660156	39.1296195983887	-928.768127441406	166.271774291992	38.3542747497559	-920.000732421875	155.732025146484	44.437255859375	-917.594543457031	155.637252807617	20.3669376373291	-928.827026367188
GMNH-VM12-450	128.002014160156	-66.0362701416016	-935.214721679688	128.319030761719	-60.7598915100098	-944.093444824219	128.382934570312	-46.9676818847656	-963.872680664062	128.669189453125	-24.8738040924072	-983.026733398438	128.552993774414	-22.383472442627	-987.387451171875	133.783248901367	60.3182220458984	-949.763610839844	132.946548461914	41.4548835754395	-935.589660644531	131.241180419922	24.9310817718506	-933.307861328125	130.159454345703	1.00463402271271	-948.577758789062	130.189361572266	-15.079873085022	-940.294677734375	128.802322387695	-49.7511596679688	-942.20947265625	117.309440612793	-61.1446151733398	-936.695129394531	114.83812713623	-57.3694763183594	-935.9267578125	112.380149841309	-52.1275863647461	-934.456787109375	109.55256652832	-41.0126724243164	-932.535095214844	113.419136047363	-15.0592803955078	-929.011108398438	119.200790405273	-7.4546709060669	-933.010620117188	123.966636657715	-44.734504699707	-962.067504882812	125.546646118164	-23.8421363830566	-975.608642578125	111.927093505859	-20.4543838500977	-983.667907714844	96.5527572631836	-10.9133987426758	-972.561401367188	87.2342224121094	2.2113311290741	-945.354064941406	95.3720703125	11.7301368713379	-945.256958007812	116.512626647949	-7.96223592758179	-951.875427246094	101.401924133301	29.9508686065674	-944.807250976562	116.208854675293	29.4493598937988	-934.116027832031	124.490531921387	34.7690696716309	-933.146057128906	124.431007385254	9.1579122543335	-941.513000488281	139.2412109375	-62.4498405456543	-937.090759277344	142.165603637695	-58.8535919189453	-936.505065917969	145.518142700195	-53.2923965454102	-934.927917480469	150.224945068359	-42.1183433532715	-934.123168945312	148.200576782227	-16.1728363037109	-930.224304199219	141.967193603516	-8.5606575012207	-933.457763671875	132.994857788086	-45.2816581726074	-961.681945800781	132.554916381836	-24.9753532409668	-975.927124023438	145.658782958984	-22.0699615478516	-983.887329101562	162.740493774414	-14.6954221725464	-974.521179199219	174.218200683594	-0.401336401700974	-946.577087402344	166.942932128906	8.23315906524658	-946.366638183594	145.028213500977	-9.85379791259766	-952.892822265625	161.022537231445	26.0934867858887	-945.390869140625	146.884918212891	27.0092830657959	-935.467407226562	139.974639892578	33.4872589111328	-932.839111328125	137.668823242188	7.8223705291748	-942.214111328125
